example_id,question,reference_answers,baseline_answer,por_candidate,por_candidates_json,por_primary_candidate,por_sample_count,por_mode,threshold,threshold_label,threshold_value,drift,coherence,instability_score,semantic_agreement_score,semantic_agreement_risk,self_check_label,self_check_risk,risk_v2,decision_v2,contradiction_label,contradiction_risk,risk_v2_1,decision_v2_1,self_check_no_penalty,self_check_no_override_applied,risk_v2_2,decision_v2_2,effective_decision,por_decision,final_output,correctness_label,silence_flag,false_silence_flag,accepted_error_flag,error
q010,What city is Egypt's capital?,"[""Cairo""]",Egypt's capital is Cairo.,Egypt's capital is Cairo.,"[""Egypt's capital is Cairo."", ""Egypt's capital is Cairo."", ""Egypt's capital is Cairo.""]",Egypt's capital is Cairo.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.0,0.447213595499958,0.276393202250021,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.0829179606750063,PROCEED,,,,,PROCEED,PROCEED,Egypt's capital is Cairo.,correct,False,False,False,
q010,What city is Egypt's capital?,"[""Cairo""]",Egypt's capital is Cairo.,Egypt's capital is Cairo.,"[""Egypt's capital is Cairo."", ""Egypt's capital is Cairo."", ""Egypt's capital is Cairo.""]",Egypt's capital is Cairo.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.0,0.447213595499958,0.276393202250021,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.0829179606750063,PROCEED,,,,,PROCEED,PROCEED,Egypt's capital is Cairo.,correct,False,False,False,
q010,What city is Egypt's capital?,"[""Cairo""]",Egypt's capital is Cairo.,Egypt's capital is Cairo.,"[""Egypt's capital is Cairo."", ""Egypt's capital is Cairo."", ""Egypt's capital is Cairo.""]",Egypt's capital is Cairo.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.0,0.447213595499958,0.276393202250021,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.0829179606750063,PROCEED,,,,,PROCEED,PROCEED,Egypt's capital is Cairo.,correct,False,False,False,
q011,Give the chemical symbol for sodium.,"[""Na""]",The chemical symbol for sodium is Na.,The chemical symbol for sodium is Na.,"[""The chemical symbol for sodium is Na.""]",The chemical symbol for sodium is Na.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The chemical symbol for sodium is Na.,correct,False,False,False,
q011,Give the chemical symbol for sodium.,"[""Na""]",The chemical symbol for sodium is Na.,The chemical symbol for sodium is Na.,"[""The chemical symbol for sodium is Na."", ""The chemical symbol for sodium is Na."", ""The chemical symbol for sodium is Na.""]",The chemical symbol for sodium is Na.,3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.0,0.6172133998483678,0.19139330007581612,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.057417990022744836,PROCEED,,,,,PROCEED,PROCEED,The chemical symbol for sodium is Na.,correct,False,False,False,
q011,Give the chemical symbol for sodium.,"[""Na""]",The chemical symbol for sodium is Na.,The chemical symbol for sodium is Na.,"[""The chemical symbol for sodium is Na."", ""The chemical symbol for sodium is Na."", ""The chemical symbol for sodium is Na.""]",The chemical symbol for sodium is Na.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.0,0.6172133998483678,0.19139330007581612,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.057417990022744836,PROCEED,,,,,PROCEED,PROCEED,The chemical symbol for sodium is Na.,correct,False,False,False,
q011,Give the chemical symbol for sodium.,"[""Na""]",The chemical symbol for sodium is Na.,The chemical symbol for sodium is Na.,"[""The chemical symbol for sodium is Na."", ""The chemical symbol for sodium is Na."", ""The chemical symbol for sodium is Na.""]",The chemical symbol for sodium is Na.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.0,0.6172133998483678,0.19139330007581612,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.057417990022744836,PROCEED,,,,,PROCEED,PROCEED,The chemical symbol for sodium is Na.,correct,False,False,False,
q011,Give the chemical symbol for sodium.,"[""Na""]",The chemical symbol for sodium is Na.,The chemical symbol for sodium is Na.,"[""The chemical symbol for sodium is Na."", ""The chemical symbol for sodium is Na."", ""The chemical symbol for sodium is Na.""]",The chemical symbol for sodium is Na.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.0,0.6172133998483678,0.19139330007581612,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.057417990022744836,PROCEED,,,,,PROCEED,PROCEED,The chemical symbol for sodium is Na.,correct,False,False,False,
q012,What is the element symbol for potassium?,"[""K""]",The element symbol for potassium is K.,The element symbol for potassium is K.,"[""The element symbol for potassium is K.""]",The element symbol for potassium is K.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The element symbol for potassium is K.,correct,False,False,False,
q012,What is the element symbol for potassium?,"[""K""]",The element symbol for potassium is K.,The element symbol for potassium is K.,"[""The element symbol for potassium is K."", ""The element symbol for potassium is K."", ""The element symbol for potassium is K.""]",The element symbol for potassium is K.,3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.0,0.7559289460184545,0.12203552699077275,1.0,0.0,YES,0.0,,,STRONG_CHALLENGE,1.0,0.3366106580972318,PROCEED,,,,,PROCEED,PROCEED,The element symbol for potassium is K.,correct,False,False,False,
q012,What is the element symbol for potassium?,"[""K""]",The element symbol for potassium is K.,The element symbol for potassium is K.,"[""The element symbol for potassium is K."", ""The element symbol for potassium is K."", ""The element symbol for potassium is K.""]",The element symbol for potassium is K.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.0,0.7559289460184545,0.12203552699077275,1.0,0.0,YES,0.0,,,STRONG_CHALLENGE,1.0,0.3366106580972318,PROCEED,,,,,PROCEED,PROCEED,The element symbol for potassium is K.,correct,False,False,False,
q012,What is the element symbol for potassium?,"[""K""]",The element symbol for potassium is K.,The element symbol for potassium is K.,"[""The element symbol for potassium is K."", ""The element symbol for potassium is K."", ""The element symbol for potassium is K.""]",The element symbol for potassium is K.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.0,0.7559289460184545,0.12203552699077275,1.0,0.0,YES,0.0,,,STRONG_CHALLENGE,1.0,0.3366106580972318,PROCEED,,,,,PROCEED,PROCEED,The element symbol for potassium is K.,correct,False,False,False,
q012,What is the element symbol for potassium?,"[""K""]",The element symbol for potassium is K.,The element symbol for potassium is K.,"[""The element symbol for potassium is K."", ""The element symbol for potassium is K."", ""The element symbol for potassium is K.""]",The element symbol for potassium is K.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.0,0.7559289460184545,0.12203552699077275,1.0,0.0,YES,0.0,,,STRONG_CHALLENGE,1.0,0.3366106580972318,PROCEED,,,,,PROCEED,PROCEED,The element symbol for potassium is K.,correct,False,False,False,
q013,Write the chemical symbol for tungsten.,"[""W""]",The chemical symbol for tungsten is W.,The chemical symbol for tungsten is W.,"[""The chemical symbol for tungsten is W.""]",The chemical symbol for tungsten is W.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The chemical symbol for tungsten is W.,correct,False,False,False,
q013,Write the chemical symbol for tungsten.,"[""W""]",The chemical symbol for tungsten is W.,The chemical symbol for tungsten is W.,"[""The chemical symbol for tungsten is W."", ""The chemical symbol for tungsten is W."", ""The chemical symbol for tungsten is W.""]",The chemical symbol for tungsten is W.,3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.0,0.6681531047810609,0.16592344760946953,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.04977703428284086,PROCEED,,,,,PROCEED,PROCEED,The chemical symbol for tungsten is W.,correct,False,False,False,
q013,Write the chemical symbol for tungsten.,"[""W""]",The chemical symbol for tungsten is W.,The chemical symbol for tungsten is W.,"[""The chemical symbol for tungsten is W."", ""The chemical symbol for tungsten is W."", ""The chemical symbol for tungsten is W.""]",The chemical symbol for tungsten is W.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.0,0.6681531047810609,0.16592344760946953,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.04977703428284086,PROCEED,,,,,PROCEED,PROCEED,The chemical symbol for tungsten is W.,correct,False,False,False,
q013,Write the chemical symbol for tungsten.,"[""W""]",The chemical symbol for tungsten is W.,The chemical symbol for tungsten is W.,"[""The chemical symbol for tungsten is W."", ""The chemical symbol for tungsten is W."", ""The chemical symbol for tungsten is W.""]",The chemical symbol for tungsten is W.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.0,0.6681531047810609,0.16592344760946953,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.04977703428284086,PROCEED,,,,,PROCEED,PROCEED,The chemical symbol for tungsten is W.,correct,False,False,False,
q013,Write the chemical symbol for tungsten.,"[""W""]",The chemical symbol for tungsten is W.,The chemical symbol for tungsten is W.,"[""The chemical symbol for tungsten is W."", ""The chemical symbol for tungsten is W."", ""The chemical symbol for tungsten is W.""]",The chemical symbol for tungsten is W.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.0,0.6681531047810609,0.16592344760946953,1.0,0.0,YES,0.0,,,NO_CONTRADICTION,0.0,0.04977703428284086,PROCEED,,,,,PROCEED,PROCEED,The chemical symbol for tungsten is W.,correct,False,False,False,
q014,What is the symbol for silver on the periodic table?,"[""Ag""]",The symbol for silver on the periodic table is Ag.,The symbol for silver on the periodic table is Ag.,"[""The symbol for silver on the periodic table is Ag.""]",The symbol for silver on the periodic table is Ag.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The symbol for silver on the periodic table is Ag.,correct,False,False,False,
q014,What is the symbol for silver on the periodic table?,"[""Ag""]",The symbol for silver on the periodic table is Ag.,The symbol for silver on the periodic table is Ag.,"[""The symbol for silver on the periodic table is Ag."", ""The symbol for silver on the periodic table is Ag (alpha-gold)."", ""The symbol for silver on the periodic table is \""Ag\"". Silver (Ag) is a silvery-white, lustrous metal element that belongs to the group 17 of the periodic table. It has a density of about 10.5 g/cm³ and is used in various applications such as jewelry, electronics, and cosmetics.""]",The symbol for silver on the periodic table is Ag.,3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.24402429226507127,0.8571428571428572,0.19344071756110703,0.35729489752478255,0.6427051024752175,YES,0.0,,,NO_CONTRADICTION,0.0,0.18657323576337562,PROCEED,,,,,PROCEED,PROCEED,The symbol for silver on the periodic table is Ag.,correct,False,False,False,
q014,What is the symbol for silver on the periodic table?,"[""Ag""]",The symbol for silver on the periodic table is Ag.,The symbol for silver on the periodic table is Ag.,"[""The symbol for silver on the periodic table is Ag."", ""The symbol for silver on the periodic table is Ag (alpha-gold)."", ""The symbol for silver on the periodic table is \""Ag\"". Silver (Ag) is a silvery-white, lustrous metal element that belongs to the group 17 of the periodic table. It has a density of about 10.5 g/cm³ and is used in various applications such as jewelry, electronics, and cosmetics.""]",The symbol for silver on the periodic table is Ag.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.24402429226507127,0.8571428571428572,0.19344071756110703,0.35729489752478255,0.6427051024752175,YES,0.0,,,NO_CONTRADICTION,0.0,0.18657323576337562,PROCEED,,,,,PROCEED,PROCEED,The symbol for silver on the periodic table is Ag.,correct,False,False,False,
q014,What is the symbol for silver on the periodic table?,"[""Ag""]",The symbol for silver on the periodic table is Ag.,The symbol for silver on the periodic table is Ag.,"[""The symbol for silver on the periodic table is Ag."", ""The symbol for silver on the periodic table is Ag (alpha-gold)."", ""The symbol for silver on the periodic table is \""Ag\"". Silver (Ag) is a silvery-white, lustrous metal element that belongs to the group 17 of the periodic table. It has a density of about 10.5 g/cm³ and is used in various applications such as jewelry, electronics, and cosmetics.""]",The symbol for silver on the periodic table is Ag.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.24402429226507127,0.8571428571428572,0.19344071756110703,0.35729489752478255,0.6427051024752175,YES,0.0,,,NO_CONTRADICTION,0.0,0.18657323576337562,PROCEED,,,,,PROCEED,PROCEED,The symbol for silver on the periodic table is Ag.,correct,False,False,False,
q014,What is the symbol for silver on the periodic table?,"[""Ag""]",The symbol for silver on the periodic table is Ag.,The symbol for silver on the periodic table is Ag.,"[""The symbol for silver on the periodic table is Ag."", ""The symbol for silver on the periodic table is Ag (alpha-gold)."", ""The symbol for silver on the periodic table is \""Ag\"". Silver (Ag) is a silvery-white, lustrous metal element that belongs to the group 17 of the periodic table. It has a density of about 10.5 g/cm³ and is used in various applications such as jewelry, electronics, and cosmetics.""]",The symbol for silver on the periodic table is Ag.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.24402429226507127,0.8571428571428572,0.19344071756110703,0.35729489752478255,0.6427051024752175,YES,0.0,,,NO_CONTRADICTION,0.0,0.18657323576337562,PROCEED,,,,,PROCEED,PROCEED,The symbol for silver on the periodic table is Ag.,correct,False,False,False,
q015,The chemical symbol Fe stands for which element?,"[""iron""]",The chemical symbol Fe (iron) stands for iron.,The chemical symbol Fe (iron) stands for iron.,"[""The chemical symbol Fe (iron) stands for iron.""]",The chemical symbol Fe (iron) stands for iron.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The chemical symbol Fe (iron) stands for iron.,correct,False,False,False,
